"date","sitecode","sitename","region","latNorth","latSouth","lonEast","lonWest","rdate","day","month","year","temperature","temperature.interp","upw","upw.interp"
"1999-12-06","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12027,6,12,1999,11.2,11.2,-80,-80
"1999-12-07","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12028,7,12,1999,11.23,11.23,5,5
"1999-12-08","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12029,8,12,1999,11.12,11.12,-294,-294
"1999-12-09","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12030,9,12,1999,10.74,10.74,13,13
"1999-12-10","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12031,10,12,1999,11.09,11.09,-1,-1
"1999-12-11","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12032,11,12,1999,10.88,10.88,-8,-8
"1999-12-12","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12033,12,12,1999,10.93,10.93,-51,-51
"1999-12-13","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12034,13,12,1999,10.93,10.93,29,29
"1999-12-14","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12035,14,12,1999,10.86,10.86,-114,-114
"1999-12-15","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12036,15,12,1999,10.67,10.67,-112,-112
"1999-12-16","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12037,16,12,1999,10.65,10.65,-31,-31
"1999-12-17","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12038,17,12,1999,10.86,10.86,-92,-92
"1999-12-18","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12039,18,12,1999,10.88,10.88,88,88
"1999-12-19","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12040,19,12,1999,10.85,10.85,78,78
"1999-12-20","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12041,20,12,1999,10.69,10.69,62,62
"1999-12-21","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12042,21,12,1999,10.48,10.48,-20,-20
"1999-12-22","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12043,22,12,1999,9.95,9.95,-142,-142
"1999-12-23","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12044,23,12,1999,9.86,9.86,-72,-72
"1999-12-24","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12045,24,12,1999,9.85,9.85,-18,-18
"1999-12-25","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12046,25,12,1999,9.78,9.78,-33,-33
"1999-12-26","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12047,26,12,1999,9.94,9.94,-73,-73
"1999-12-27","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12048,27,12,1999,10.32,10.32,-58,-58
"1999-12-28","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12049,28,12,1999,10.32,10.32,-6,-6
"1999-12-29","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12050,29,12,1999,10.14,10.14,29,29
"1999-12-30","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12051,30,12,1999,9.69,9.69,11,11
"1999-12-31","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12052,31,12,1999,9.45,9.45,16,16
"2000-01-01","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12053,1,1,2000,9.57,9.57,42,42
"2000-01-02","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12054,2,1,2000,9.63,9.63,26,26
"2000-01-03","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12055,3,1,2000,9.5,9.5,-156,-156
"2000-01-04","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12056,4,1,2000,9.53,9.53,-9,-9
"2000-01-05","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12057,5,1,2000,9.62,9.62,25,25
"2000-01-06","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12058,6,1,2000,9.56,9.56,-56,-56
"2000-01-07","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12059,7,1,2000,9.54,9.54,-64,-64
"2000-01-08","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12060,8,1,2000,9.68,9.68,-4,-4
"2000-01-09","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12061,9,1,2000,9.89,9.89,-45,-45
"2000-01-10","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12062,10,1,2000,10.01,10.01,-151,-151
"2000-01-11","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12063,11,1,2000,9.99,9.99,-33,-33
"2000-01-12","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12064,12,1,2000,9.5,9.5,-230,-230
"2000-01-13","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12065,13,1,2000,9.45,9.45,-237,-237
"2000-01-14","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12066,14,1,2000,9.53,9.53,-128,-128
"2000-01-15","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12067,15,1,2000,9.49,9.49,-544,-544
"2000-01-16","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12068,16,1,2000,9.45,9.45,-305,-305
"2000-01-17","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12069,17,1,2000,9.51,9.51,-233,-233
"2000-01-18","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12070,18,1,2000,9.71,9.71,-90,-90
"2000-01-19","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12071,19,1,2000,9.88,9.88,-107,-107
"2000-01-20","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12072,20,1,2000,9.89,9.89,-180,-180
"2000-01-21","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12073,21,1,2000,9.7,9.7,-124,-124
"2000-01-22","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12074,22,1,2000,9.9,9.9,-36,-36
"2000-01-23","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12075,23,1,2000,10,10,-102,-102
"2000-01-24","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12076,24,1,2000,10.36,10.36,-101,-101
"2000-01-25","CBLX00","Cape_Blanco","Oregon",42.84025,42.83969,-124.56512,-124.5658,12077,25,1,2000,10.33,10.33,33,33
